Index,TotalGain,LNA,TIA,PGA,ATTN,LNA1,LNA2,EVM_PCT,EVM_SNR
254,48,6,9,18,-18,33,0,409.3333333333333,-4.666666666666667
255,49,6,9,19,-18,33,0,879.0,-8.0
256,21,6,12,-12,-18,33,0,673.3333333333334,-7.333333333333333
257,22,6,12,-11,-18,33,0,-316.6666666666667,-669.3333333333334
258,23,6,12,-10,-18,33,0,130.33333333333334,-338.3333333333333
259,24,6,12,-9,-18,33,0,-481.3333333333333,-668.3333333333334
260,25,6,12,-8,-18,33,0,-999.0,-999.0
261,26,6,12,-7,-18,33,0,1951.6666666666667,-9.666666666666666
262,27,6,12,-6,-18,33,0,232.33333333333334,-338.6666666666667
263,28,6,12,-5,-18,33,0,1043.6666666666667,-340.0
264,29,6,12,-4,-18,33,0,478.6666666666667,-6.0
265,30,6,12,-3,-18,33,0,471.3333333333333,-6.0
266,31,6,12,-2,-18,33,0,-63.333333333333336,-336.3333333333333
267,32,6,12,-1,-18,33,0,-355.6666666666667,-669.0
268,33,6,12,0,-18,33,0,8496.333333333334,-13.0
269,34,6,12,1,-18,33,0,368.6666666666667,-5.0
270,35,6,12,2,-18,33,0,14301.333333333334,-12.666666666666666
271,36,6,12,3,-18,33,0,529.0,-5.666666666666667
272,37,6,12,4,-18,33,0,-104.0,-336.0
273,38,6,12,5,-18,33,0,301.6666666666667,-4.0
274,39,6,12,6,-18,33,0,388.0,-5.333333333333333
275,40,6,12,7,-18,33,0,373.0,-5.0
276,41,6,12,8,-18,33,0,275.6666666666667,-3.6666666666666665
277,42,6,12,9,-18,33,0,771.6666666666666,-7.0
278,43,6,12,10,-18,33,0,298.0,-4.333333333333333
279,44,6,12,11,-18,33,0,274.6666666666667,-4.0
280,45,6,12,12,-18,33,0,324.3333333333333,-4.666666666666667
281,46,6,12,13,-18,33,0,330.3333333333333,-4.666666666666667
282,47,6,12,14,-18,33,0,330.0,-4.333333333333333
283,48,6,12,15,-18,33,0,370.6666666666667,-5.0
284,49,6,12,16,-18,33,0,338.6666666666667,-4.666666666666667
285,50,6,12,17,-18,33,0,194.66666666666666,-2.0
286,51,6,12,18,-18,33,0,198.33333333333334,-2.6666666666666665
287,52,6,12,19,-18,33,0,518.0,-6.0
288,12,9,0,-12,-18,33,0,-999.0,-999.0
289,13,9,0,-11,-18,33,0,-258.3333333333333,-669.3333333333334
290,14,9,0,-10,-18,33,0,-999.0,-999.0
291,15,9,0,-9,-18,33,0,1050.0,-671.6666666666666
292,16,9,0,-8,-18,33,0,-318.3333333333333,-669.3333333333334
293,17,9,0,-7,-18,33,0,787.3333333333334,-671.3333333333334
294,18,9,0,-6,-18,33,0,144.0,-338.3333333333333
295,19,9,0,-5,-18,33,0,694.0,-7.666666666666667
296,20,9,0,-4,-18,33,0,-999.0,-999.0
297,21,9,0,-3,-18,33,0,608.0,-339.6666666666667
298,22,9,0,-2,-18,33,0,1237.0,-9.333333333333334
299,23,9,0,-1,-18,33,0,1052.6666666666667,-8.666666666666666
300,24,9,0,0,-18,33,0,454.6666666666667,-6.0
301,25,9,0,1,-18,33,0,305.0,-338.3333333333333
302,26,9,0,2,-18,33,0,636.3333333333334,-7.0
303,27,9,0,3,-18,33,0,358.3333333333333,-5.0
304,28,9,0,4,-18,33,0,462.6666666666667,-6.0
305,29,9,0,5,-18,33,0,-34.666666666666664,-337.0
306,30,9,0,6,-18,33,0,317.0,-4.666666666666667
307,31,9,0,7,-18,33,0,377.0,-5.0
308,32,9,0,8,-18,33,0,-177.33333333333334,-335.0
309,33,9,0,9,-18,33,0,1626.6666666666667,-9.0
310,34,9,0,10,-18,33,0,1214.6666666666667,-7.666666666666667
311,35,9,0,11,-18,33,0,331.6666666666667,-4.0
312,36,9,0,12,-18,33,0,240.33333333333334,-3.0
313,37,9,0,13,-18,33,0,491.6666666666667,-5.666666666666667
314,38,9,0,14,-18,33,0,396.3333333333333,-5.333333333333333
315,39,9,0,15,-18,33,0,283.6666666666667,-4.0
316,40,9,0,16,-18,33,0,267.6666666666667,-3.3333333333333335
317,41,9,0,17,-18,33,0,405.0,-5.0
318,42,9,0,18,-18,33,0,650.6666666666666,-6.333333333333333
319,43,9,0,19,-18,33,0,207.0,-2.6666666666666665
320,21,9,9,-12,-18,33,0,182.0,-338.3333333333333
321,22,9,9,-11,-18,33,0,225.0,-338.6666666666667
322,23,9,9,-10,-18,33,0,2964.3333333333335,-12.666666666666666
