Index,TotalGain,PA1,PA2,PA3,ATTN,IAMP,PAD,FREQ_ERR_AVG_HZ,FREQ_ERR_MAX_HZ,PWR_OUT_AVG_DBM,PWR_OUT_MAX_DBM,PWR_MEAN_AVG_DBM,PWR_MEAN_MAX_DBM,EVM_RMS_AVG_PCT,EVM_RMS_MAX_PCT
239,44.5,14,0,31.5,-18,-5,22,225.99,234.63,-47.91,-47.9,-48.12,-48.11,4.56,5.42
240,45.5,14,0,31.5,-18,-5,23,227.65,236.3,-45.86,-45.85,-46.06,-46.06,4.58,5.36
241,46.5,14,0,31.5,-18,-5,24,225.82,234.16,-45.86,-45.86,-46.06,-46.06,4.58,5.55
242,47.5,14,0,31.5,-18,-5,25,225.5,234.1,-43.84,-43.83,-44.04,-44.04,4.66,5.69
243,48.5,14,0,31.5,-18,-5,26,227.53,236.44,-43.84,-43.84,-44.04,-44.04,4.47,5.36
244,49.5,14,0,31.5,-18,-5,27,225.4,235.12,-41.76,-41.75,-41.95,-41.95,4.54,5.43
245,50.5,14,0,31.5,-18,-5,28,224.22,234.85,-41.75,-41.75,-41.95,-41.95,4.47,5.35
246,51.5,14,0,31.5,-18,-5,29,226.29,236.07,-39.72,-39.71,-39.91,-39.91,4.19,4.71
247,52.5,14,0,31.5,-18,-5,30,225.09,231.57,-39.72,-39.71,-39.91,-39.91,4.32,5.02
248,23.5,14,0,31.5,-18,-4,0,226.29,235.4,-66.98,-66.97,-67.59,-67.58,10.78,11.01
249,24.5,14,0,31.5,-18,-4,1,225.01,236.05,-66.98,-66.96,-67.59,-67.58,10.84,11.27
250,25.5,14,0,31.5,-18,-4,2,225.04,236.95,-66.98,-66.96,-67.59,-67.58,10.86,11.22
251,26.5,14,0,31.5,-18,-4,3,225.53,234.15,-64.96,-64.95,-65.43,-65.42,8.86,9.18
252,27.5,14,0,31.5,-18,-4,4,224.75,234.84,-64.95,-64.94,-65.43,-65.42,8.76,8.98
253,28.5,14,0,31.5,-18,-4,5,225.99,237.25,-63.05,-63.05,-63.45,-63.44,7.49,7.77
254,29.5,14,0,31.5,-18,-4,6,227.19,235.61,-63.05,-63.05,-63.44,-63.44,7.46,7.73
255,30.5,14,0,31.5,-18,-4,7,224.73,236.03,-61.28,-61.27,-61.61,-61.61,6.5,6.84
256,31.5,14,0,31.5,-18,-4,8,226.94,234.46,-61.28,-61.27,-61.61,-61.61,6.52,6.85
257,32.5,14,0,31.5,-18,-4,9,225.32,234.03,-59.45,-59.44,-59.75,-59.75,5.76,6.06
258,33.5,14,0,31.5,-18,-4,10,224.27,235.48,-59.45,-59.45,-59.75,-59.74,6.09,6.95
259,34.5,14,0,31.5,-18,-4,11,224.22,235.41,-57.6,-57.6,-57.87,-57.87,5.35,5.77
260,35.5,14,0,31.5,-18,-4,12,226.67,235.52,-57.6,-57.6,-57.87,-57.87,5.4,6.02
261,36.5,14,0,31.5,-18,-4,13,226.04,235.84,-55.76,-55.76,-56.01,-56.01,5.05,5.47
262,37.5,14,0,31.5,-18,-4,14,226.97,236.86,-55.76,-55.75,-56.01,-56,5.06,5.8
263,38.5,14,0,31.5,-18,-4,15,225.32,233.86,-53.82,-53.81,-54.06,-54.05,5.05,5.92
264,39.5,14,0,31.5,-18,-4,16,225.07,234.86,-53.82,-53.82,-54.06,-54.05,5,5.85
265,40.5,14,0,31.5,-18,-4,17,224.93,234.25,-51.88,-51.88,-52.11,-52.11,5.19,6.23
266,41.5,14,0,31.5,-18,-4,18,225.75,234.21,-51.88,-51.88,-52.11,-52.1,5.08,5.96
267,42.5,14,0,31.5,-18,-4,19,224.75,234.21,-49.93,-49.93,-50.15,-50.14,4.84,5.69
268,43.5,14,0,31.5,-18,-4,20,226.54,235.88,-49.93,-49.93,-50.15,-50.14,5,5.93
269,44.5,14,0,31.5,-18,-4,21,224.16,234.95,-47.91,-47.9,-48.11,-48.11,4.51,5.13
270,45.5,14,0,31.5,-18,-4,22,225.09,234.97,-47.9,-47.9,-48.11,-48.11,4.56,5.36
271,46.5,14,0,31.5,-18,-4,23,226.77,235.62,-45.85,-45.85,-46.06,-46.06,4.55,5.42
272,47.5,14,0,31.5,-18,-4,24,226.35,236.41,-45.85,-45.85,-46.06,-46.06,4.56,5.47
273,48.5,14,0,31.5,-18,-4,25,224,235.06,-43.84,-43.83,-44.04,-44.04,4.57,5.43
274,49.5,14,0,31.5,-18,-4,26,224.27,231.82,-43.84,-43.83,-44.04,-44.04,4.5,5.19
275,50.5,14,0,31.5,-18,-4,27,224.62,233.37,-41.75,-41.75,-41.95,-41.94,4.42,5.07
276,51.5,14,0,31.5,-18,-4,28,225.55,235.51,-41.75,-41.75,-41.95,-41.95,4.26,4.73
277,52.5,14,0,31.5,-18,-4,29,224.39,233.18,-39.71,-39.7,-39.9,-39.9,4.52,5.42
278,53.5,14,0,31.5,-18,-4,30,227.64,237.24,-39.71,-39.7,-39.91,-39.9,4.77,5.94
279,24.5,14,0,31.5,-18,-3,0,226.66,238.74,-65,-64.99,-65.41,-65.4,8.81,9.2
280,25.5,14,0,31.5,-18,-3,1,225.94,237.84,-64.99,-64.98,-65.4,-65.39,8.75,8.98
281,26.5,14,0,31.5,-18,-3,2,227.74,236.75,-64.99,-64.92,-65.41,-65.4,8.94,9.48
282,27.5,14,0,31.5,-18,-3,3,225.7,237.17,-62.92,-62.91,-63.24,-63.24,7.42,7.8
283,28.5,14,0,31.5,-18,-3,4,225.72,236.31,-62.92,-62.91,-63.24,-63.24,7.45,7.99
284,29.5,14,0,31.5,-18,-3,5,225.29,233.56,-60.99,-60.98,-61.26,-61.25,6.54,7.08
285,30.5,14,0,31.5,-18,-3,6,225.95,234.79,-60.98,-60.98,-61.26,-61.25,6.41,6.83
286,31.5,14,0,31.5,-18,-3,7,225.56,235.03,-59.19,-59.19,-59.43,-59.42,5.7,6.01
287,32.5,14,0,31.5,-18,-3,8,225.14,235.07,-59.19,-59.19,-59.43,-59.42,5.73,6.08
288,33.5,14,0,31.5,-18,-3,9,225.38,233.51,-57.35,-57.34,-57.56,-57.55,5.24,5.56
289,34.5,14,0,31.5,-18,-3,10,225.54,232.31,-57.35,-57.34,-57.56,-57.56,5.25,5.69
290,35.5,14,0,31.5,-18,-3,11,227.29,235.72,-55.49,-55.48,-55.68,-55.68,4.91,5.47
291,36.5,14,0,31.5,-18,-3,12,225.27,236.09,-55.49,-55.49,-55.68,-55.68,4.96,5.57
292,37.5,14,0,31.5,-18,-3,13,226.22,235.32,-53.64,-53.63,-53.82,-53.81,4.67,5.12
293,38.5,14,0,31.5,-18,-3,14,225.18,235.01,-53.64,-53.63,-53.82,-53.82,4.79,5.47
294,39.5,14,0,31.5,-18,-3,15,227.49,237.62,-51.69,-51.69,-51.86,-51.86,5.12,5.96
295,40.5,14,0,31.5,-18,-3,16,227.48,236.58,-51.69,-51.68,-51.86,-51.86,5.05,5.97
296,41.5,14,0,31.5,-18,-3,17,225.81,236.3,-49.75,-49.74,-49.91,-49.91,4.68,5.63
297,42.5,14,0,31.5,-18,-3,18,224.78,233.77,-49.75,-49.74,-49.91,-49.91,4.66,5.42
298,43.5,14,0,31.5,-18,-3,19,225.75,234.14,-47.79,-47.79,-47.95,-47.95,4.49,5.06
299,44.5,14,0,31.5,-18,-3,20,225.46,234.42,-47.79,-47.79,-47.95,-47.95,4.49,5.09
300,45.5,14,0,31.5,-18,-3,21,225.84,236.53,-45.77,-45.76,-45.92,-45.92,4.52,5.28
301,46.5,14,0,31.5,-18,-3,22,225.81,236.5,-45.76,-45.76,-45.92,-45.91,4.52,5.32
302,47.5,14,0,31.5,-18,-3,23,225.5,235.93,-43.72,-43.71,-43.86,-43.86,4.59,5.39
303,48.5,14,0,31.5,-18,-3,24,225.93,234.58,-43.71,-43.71,-43.86,-43.86,4.69,5.59
304,49.5,14,0,31.5,-18,-3,25,225.48,232.88,-41.69,-41.69,-41.84,-41.84,4.52,5.2
305,50.5,14,0,31.5,-18,-3,26,226.62,235.88,-41.69,-41.69,-41.84,-41.84,4.32,4.79
306,51.5,14,0,31.5,-18,-3,27,224.57,233.98,-39.61,-39.6,-39.75,-39.75,4.26,4.86
307,52.5,14,0,31.5,-18,-3,28,226.66,235.17,-39.61,-39.6,-39.75,-39.75,4.21,4.5
308,53.5,14,0,31.5,-18,-3,29,225.99,234.51,-37.57,-37.57,-37.72,-37.72,4.2,4.53
309,54.5,14,0,31.5,-18,-3,30,225.19,236.48,-37.57,-37.57,-37.72,-37.72,4.41,5.02
310,25.5,14,0,31.5,-18,-2,0,225.76,235.77,-64.99,-64.91,-65.41,-65.4,8.83,9.04
311,26.5,14,0,31.5,-18,-2,1,225.08,233.04,-64.99,-64.98,-65.4,-65.4,8.86,9.2
312,27.5,14,0,31.5,-18,-2,2,225.63,235.39,-64.99,-64.98,-65.4,-65.39,8.84,9.26
313,28.5,14,0,31.5,-18,-2,3,225.15,234.46,-62.92,-62.91,-63.24,-63.23,7.36,7.69
314,29.5,14,0,31.5,-18,-2,4,226.94,237.94,-62.92,-62.91,-63.24,-63.23,7.36,7.64
315,30.5,14,0,31.5,-18,-2,5,226.35,234.8,-60.98,-60.97,-61.25,-61.25,6.44,7
316,31.5,14,0,31.5,-18,-2,6,226.6,234.74,-60.98,-60.98,-61.25,-61.24,6.48,7.15
317,32.5,14,0,31.5,-18,-2,7,226.65,236.14,-59.19,-59.18,-59.42,-59.42,5.91,6.41
318,33.5,14,0,31.5,-18,-2,8,225.87,236.01,-59.19,-59.18,-59.42,-59.42,6.02,7.07
319,34.5,14,0,31.5,-18,-2,9,227.85,239.17,-57.34,-57.34,-57.55,-57.55,5.55,6.23
320,35.5,14,0,31.5,-18,-2,10,228,237.03,-57.34,-57.33,-57.55,-57.55,5.49,6.09
321,36.5,14,0,31.5,-18,-2,11,225.46,236.08,-55.48,-55.48,-55.67,-55.67,5.34,6.28
322,37.5,14,0,31.5,-18,-2,12,226.38,237.51,-55.48,-55.47,-55.67,-55.67,5.19,6.09
323,38.5,14,0,31.5,-18,-2,13,225.98,236.79,-53.63,-53.63,-53.81,-53.81,4.85,5.71
324,39.5,14,0,31.5,-18,-2,14,225.66,237.75,-53.64,-53.63,-53.82,-53.81,4.9,5.66
325,40.5,14,0,31.5,-18,-2,15,224.06,233.4,-51.69,-51.69,-51.86,-51.85,4.65,5.32
326,41.5,14,0,31.5,-18,-2,16,226.57,235.98,-51.69,-51.68,-51.86,-51.86,4.8,5.46
327,42.5,14,0,31.5,-18,-2,17,225.8,234.47,-49.75,-49.74,-49.91,-49.91,4.56,5.33
328,43.5,14,0,31.5,-18,-2,18,224.62,234.62,-49.75,-49.74,-49.91,-49.91,4.49,5.17
329,44.5,14,0,31.5,-18,-2,19,225.02,236.67,-47.79,-47.79,-47.95,-47.95,4.6,5.55
330,45.5,14,0,31.5,-18,-2,20,225.05,234.09,-47.79,-47.79,-47.95,-47.95,4.53,5.28
331,46.5,14,0,31.5,-18,-2,21,225.37,231.8,-45.76,-45.76,-45.92,-45.91,4.46,5.08
332,47.5,14,0,31.5,-18,-2,22,225.83,236.83,-45.76,-45.76,-45.92,-45.91,4.24,4.63
333,48.5,14,0,31.5,-18,-2,23,226.33,235.36,-43.71,-43.71,-43.87,-43.86,4.22,4.63
334,49.5,14,0,31.5,-18,-2,24,224.97,234.35,-43.71,-43.71,-43.87,-43.86,4.63,5.72
335,50.5,14,0,31.5,-18,-2,25,224.21,232.67,-41.69,-41.69,-41.84,-41.84,4.54,5.11
336,51.5,14,0,31.5,-18,-2,26,227.13,235.42,-41.69,-41.69,-41.84,-41.84,4.35,5.04
337,52.5,14,0,31.5,-18,-2,27,225.09,234.91,-39.61,-39.6,-39.76,-39.75,4.52,5.22
338,53.5,14,0,31.5,-18,-2,28,226.53,237.49,-39.61,-39.6,-39.76,-39.75,4.24,4.74
339,54.5,14,0,31.5,-18,-2,29,225.43,236.26,-37.57,-37.57,-37.72,-37.72,4.14,4.43
340,55.5,14,0,31.5,-18,-2,30,225.2,235.38,-37.57,-37.57,-37.72,-37.72,4.26,4.65
341,26.5,14,0,31.5,-18,-1,0,226.33,236.72,-63.93,-63.92,-64.17,-64.16,7.92,8.15
342,27.5,14,0,31.5,-18,-1,1,227.49,237.82,-63.93,-63.92,-64.17,-64.16,7.99,8.49
343,28.5,14,0,31.5,-18,-1,2,225.53,234.79,-63.93,-63.92,-64.17,-64.16,8.08,8.63
344,29.5,14,0,31.5,-18,-1,3,225.91,233.76,-61.82,-61.82,-62,-62,6.78,7.1
345,30.5,14,0,31.5,-18,-1,4,226.67,240.63,-61.82,-61.82,-62,-62,6.83,7.48
346,31.5,14,0,31.5,-18,-1,5,225.59,235.84,-59.88,-59.87,-60.02,-60.01,6.02,6.44
347,32.5,14,0,31.5,-18,-1,6,224.97,233.41,-59.88,-59.85,-60.02,-60.01,6,6.62
348,33.5,14,0,31.5,-18,-1,7,223.88,233.73,-58.07,-58.06,-58.18,-58.18,5.49,6.13
349,34.5,14,0,31.5,-18,-1,8,224.53,234.43,-58.07,-58.06,-58.18,-58.18,5.59,6.34
350,35.5,14,0,31.5,-18,-1,9,224.98,235.45,-56.22,-56.21,-56.32,-56.31,5.38,6.4
351,36.5,14,0,31.5,-18,-1,10,224.69,233.96,-56.22,-56.21,-56.32,-56.31,5.16,5.77
352,37.5,14,0,31.5,-18,-1,11,225.57,236.4,-54.35,-54.35,-54.44,-54.43,4.98,5.48
353,38.5,14,0,31.5,-18,-1,12,224.85,234.17,-54.35,-54.35,-54.44,-54.43,5.17,6.21
354,39.5,14,0,31.5,-18,-1,13,225.91,234.79,-52.5,-52.5,-52.58,-52.57,5.14,5.96
355,40.5,14,0,31.5,-18,-1,14,225,233.71,-52.5,-52.5,-52.58,-52.57,5.05,6.15
356,41.5,14,0,31.5,-18,-1,15,226.62,235.31,-50.55,-50.54,-50.62,-50.61,4.68,5.51
357,42.5,14,0,31.5,-18,-1,16,226.1,236.52,-50.55,-50.54,-50.62,-50.61,4.78,5.64
358,43.5,14,0,31.5,-18,-1,17,224.78,235.19,-48.6,-48.6,-48.67,-48.67,4.74,5.83
359,44.5,14,0,31.5,-18,-1,18,226.28,236.21,-48.6,-48.6,-48.67,-48.66,5.02,5.97
360,45.5,14,0,31.5,-18,-1,19,224,233.5,-46.65,-46.64,-46.71,-46.71,4.73,5.71
361,46.5,14,0,31.5,-18,-1,20,225.05,234.32,-46.65,-46.64,-46.71,-46.71,4.6,5.39
362,47.5,14,0,31.5,-18,-1,21,224.41,236.67,-44.62,-44.61,-44.68,-44.67,4.5,5.52
363,48.5,14,0,31.5,-18,-1,22,224.8,232.65,-44.62,-44.62,-44.68,-44.67,4.55,5.24
364,49.5,14,0,31.5,-18,-1,23,225.4,235.28,-42.57,-42.57,-42.63,-42.62,4.41,5.12
365,50.5,14,0,31.5,-18,-1,24,224.83,233.91,-42.57,-42.56,-42.62,-42.62,4.85,6.03
366,51.5,14,0,31.5,-18,-1,25,225.03,234.4,-40.55,-40.54,-40.6,-40.6,4.51,5.39
367,52.5,14,0,31.5,-18,-1,26,225.96,234.87,-40.55,-40.54,-40.61,-40.6,4.44,5.07
368,53.5,14,0,31.5,-18,-1,27,226.84,237.31,-38.47,-38.46,-38.52,-38.52,4.39,5.17
369,54.5,14,0,31.5,-18,-1,28,225.86,236.36,-38.47,-38.46,-38.52,-38.52,4.36,5.39
370,55.5,14,0,31.5,-18,-1,29,225.71,232.7,-36.43,-36.43,-36.48,-36.48,4.41,4.98
371,56.5,14,0,31.5,-18,-1,30,225.79,234.03,-36.43,-36.42,-36.48,-36.48,4.23,4.77
372,27.5,14,0,31.5,-18,0,0,225.78,236.99,-62.46,-62.46,-62.65,-62.64,7.05,7.46
373,28.5,14,0,31.5,-18,0,1,224.97,234.58,-62.46,-62.46,-62.65,-62.65,7.23,7.87
374,29.5,14,0,31.5,-18,0,2,224.38,234.9,-62.46,-62.45,-62.65,-62.64,7.16,7.67
375,30.5,14,0,31.5,-18,0,3,225.35,235.91,-60.34,-60.33,-60.48,-60.47,6.31,6.93
376,31.5,14,0,31.5,-18,0,4,226.4,239.4,-60.34,-60.33,-60.48,-60.47,6.26,7.01
377,32.5,14,0,31.5,-18,0,5,226.57,234.06,-58.38,-58.37,-58.49,-58.48,5.61,6.15
378,33.5,14,0,31.5,-18,0,6,224.8,233.59,-58.37,-58.37,-58.49,-58.48,5.71,6.42
379,34.5,14,0,31.5,-18,0,7,225.48,235.62,-56.56,-56.56,-56.66,-56.65,5.35,6.19
380,35.5,14,0,31.5,-18,0,8,225.96,239.77,-56.56,-56.56,-56.66,-56.66,5.34,6.04
381,36.5,14,0,31.5,-18,0,9,224.37,232.44,-54.71,-54.7,-54.79,-54.78,5.1,5.9
382,37.5,14,0,31.5,-18,0,10,225.83,235.41,-54.71,-54.7,-54.79,-54.78,5.49,6.44
383,38.5,14,0,31.5,-18,0,11,226.75,234.75,-52.84,-52.83,-52.91,-52.91,5.21,6.09
384,39.5,14,0,31.5,-18,0,12,224.49,232.66,-52.84,-52.83,-52.91,-52.91,4.77,5.37
385,40.5,14,0,31.5,-18,0,13,225.04,233.13,-50.98,-50.98,-51.05,-51.04,4.81,5.53
386,41.5,14,0,31.5,-18,0,14,225.76,237.31,-50.98,-50.98,-51.05,-51.04,4.65,5.25
387,42.5,14,0,31.5,-18,0,15,225.91,233.38,-49.03,-49.03,-49.09,-49.09,4.8,5.72
388,43.5,14,0,31.5,-18,0,16,225.32,235.72,-49.03,-49.02,-49.09,-49.09,4.45,4.91
389,44.5,14,0,31.5,-18,0,17,227.76,236.8,-47.08,-47.08,-47.14,-47.14,4.59,5.43
390,45.5,14,0,31.5,-18,0,18,226.02,234.58,-47.08,-47.08,-47.14,-47.13,4.76,5.68
391,46.5,14,0,31.5,-18,0,19,225.4,233.11,-45.12,-45.12,-45.18,-45.17,4.69,5.71
392,47.5,14,0,31.5,-18,0,20,225.62,232.19,-45.12,-45.12,-45.18,-45.17,4.72,5.65
393,48.5,14,0,31.5,-18,0,21,225.37,234.18,-43.09,-43.09,-43.14,-43.14,4.56,5.23
394,49.5,14,0,31.5,-18,0,22,224.28,235.88,-43.09,-43.08,-43.14,-43.14,5.1,6.08
395,50.5,14,0,31.5,-18,0,23,225.73,237.49,-41.04,-41.04,-41.09,-41.09,4.74,5.4
396,51.5,14,0,31.5,-18,0,24,225.15,236.74,-41.04,-41.04,-41.09,-41.09,4.57,5.27
397,52.5,14,0,31.5,-18,0,25,225.73,236.14,-39.03,-39.02,-39.08,-39.07,4.89,5.82
398,53.5,14,0,31.5,-18,0,26,225.94,235.09,-39.02,-39.02,-39.07,-39.07,4.52,5.44
399,54.5,14,0,31.5,-18,0,27,225.66,236.35,-36.94,-36.94,-36.99,-36.99,4.52,5.39
400,55.5,14,0,31.5,-18,0,28,226.39,234.32,-36.94,-36.94,-36.99,-36.99,4.73,5.68
401,56.5,14,0,31.5,-18,0,29,226.71,238.23,-34.9,-34.9,-34.95,-34.95,4.83,6.13
402,57.5,14,0,31.5,-18,0,30,225.08,235.74,-34.9,-34.9,-34.95,-34.95,4.42,5.13
403,21.5,14,0,31.5,-12,-12,0,223.46,232.8,-66.02,-66.01,-67.22,-67.21,11.51,12.1
404,22.5,14,0,31.5,-12,-12,1,225.7,235.46,-66.02,-66,-67.22,-67.21,11.44,11.96
405,23.5,14,0,31.5,-12,-12,2,223.4,237.24,-66.01,-66,-67.22,-67.21,11.4,11.78
406,24.5,14,0,31.5,-12,-12,3,226.53,238.22,-64.08,-64.07,-65.06,-65.05,9.27,9.91
407,25.5,14,0,31.5,-12,-12,4,226.93,235.61,-64.08,-64.06,-65.06,-65.05,9.4,9.8
408,26.5,14,0,31.5,-12,-12,5,226.17,236.41,-62.24,-62.24,-63.08,-63.07,8.15,8.76
409,27.5,14,0,31.5,-12,-12,6,225.02,234.44,-62.24,-62.22,-63.08,-63.07,8.09,8.8
410,28.5,14,0,31.5,-12,-12,7,224.39,234.55,-60.52,-60.51,-61.25,-61.25,7.3,8.18
411,29.5,14,0,31.5,-12,-12,8,224.62,236.07,-60.53,-60.52,-61.25,-61.25,7.17,8.23
412,30.5,14,0,31.5,-12,-12,9,225.67,235.7,-58.74,-58.73,-59.39,-59.38,6.35,6.93
413,31.5,14,0,31.5,-12,-12,10,224.77,235.5,-58.74,-58.71,-59.39,-59.38,6.44,7.08
414,32.5,14,0,31.5,-12,-12,11,226.28,234.42,-56.91,-56.9,-57.51,-57.51,5.84,6.75
415,33.5,14,0,31.5,-12,-12,12,225.48,232.84,-56.91,-56.91,-57.51,-57.51,5.73,6.31
416,34.5,14,0,31.5,-12,-12,13,225.9,235.57,-55.09,-55.08,-55.65,-55.65,5.55,6.4
417,35.5,14,0,31.5,-12,-12,14,225.05,234.54,-55.09,-55.08,-55.65,-55.65,5.45,6.38
418,36.5,14,0,31.5,-12,-12,15,224.74,234.07,-53.18,-53.17,-53.7,-53.69,5.22,6.28
419,37.5,14,0,31.5,-12,-12,16,224.22,235.21,-53.17,-53.16,-53.69,-53.69,5.55,6.58
420,38.5,14,0,31.5,-12,-12,17,226.49,236.35,-51.25,-51.24,-51.75,-51.74,5.53,6.45
421,39.5,14,0,31.5,-12,-12,18,225.44,235.54,-51.26,-51.25,-51.75,-51.74,6,7.1
422,40.5,14,0,31.5,-12,-12,19,225.64,233.46,-49.32,-49.31,-49.79,-49.78,5.19,6.07
423,41.5,14,0,31.5,-12,-12,20,226.2,237.59,-49.32,-49.31,-49.79,-49.78,5.04,5.91
424,42.5,14,0,31.5,-12,-12,21,226.43,234.51,-47.31,-47.3,-47.76,-47.75,4.69,5.51
425,43.5,14,0,31.5,-12,-12,22,225.15,234.76,-47.3,-47.29,-47.75,-47.75,4.79,6.15
426,44.5,14,0,31.5,-12,-12,23,225.3,234.49,-45.26,-45.26,-45.71,-45.7,4.63,5.25
427,45.5,14,0,31.5,-12,-12,24,226.12,235.2,-45.26,-45.26,-45.71,-45.7,4.62,5.51
428,46.5,14,0,31.5,-12,-12,25,225.14,235.68,-43.25,-43.24,-43.68,-43.68,4.36,4.74
429,47.5,14,0,31.5,-12,-12,26,224.57,233.69,-43.25,-43.24,-43.68,-43.68,4.39,5.18
430,48.5,14,0,31.5,-12,-12,27,226.46,233.75,-41.17,-41.16,-41.59,-41.59,4.69,5.62
431,49.5,14,0,31.5,-12,-12,28,225.27,234.2,-41.17,-41.16,-41.59,-41.58,4.42,5.06
432,50.5,14,0,31.5,-12,-12,29,223.37,231.65,-39.13,-39.12,-39.55,-39.54,4.31,4.72
433,51.5,14,0,31.5,-12,-12,30,225.3,233.43,-39.14,-39.13,-39.55,-39.55,4.66,5.77
434,22.5,14,0,31.5,-12,-11,0,224.16,234.71,-66.02,-66.01,-67.22,-67.21,11.44,11.98
435,23.5,14,0,31.5,-12,-11,1,225.37,237.05,-66.02,-66.01,-67.22,-67.21,11.44,11.94
436,24.5,14,0,31.5,-12,-11,2,224.93,236.7,-66.02,-66.01,-67.22,-67.21,11.35,11.7
437,25.5,14,0,31.5,-12,-11,3,225.43,234.61,-64.09,-64.07,-65.07,-65.06,9.36,9.86
438,26.5,14,0,31.5,-12,-11,4,224.42,233.99,-64.09,-64.08,-65.07,-65.06,9.41,9.93
439,27.5,14,0,31.5,-12,-11,5,226.18,236.23,-62.26,-62.25,-63.08,-63.08,7.89,8.32
440,28.5,14,0,31.5,-12,-11,6,225.06,236.3,-62.27,-62.25,-63.09,-63.08,7.89,8.45
441,29.5,14,0,31.5,-12,-11,7,224.93,234.38,-60.53,-60.52,-61.26,-61.25,6.91,7.48
442,30.5,14,0,31.5,-12,-11,8,225.39,236.79,-60.53,-60.49,-61.26,-61.25,6.98,7.4
443,31.5,14,0,31.5,-12,-11,9,225.7,235.9,-58.74,-58.73,-59.39,-59.39,6.36,7.02
444,32.5,14,0,31.5,-12,-11,10,225.79,237.85,-58.73,-58.73,-59.39,-59.39,6.47,7.33
445,33.5,14,0,31.5,-12,-11,11,226.44,236.87,-56.92,-56.9,-57.52,-57.51,6.08,7.04
446,34.5,14,0,31.5,-12,-11,12,225.46,233.14,-56.91,-56.91,-57.51,-57.51,6.01,6.73
447,35.5,14,0,31.5,-12,-11,13,224.3,235.39,-55.1,-55.09,-55.65,-55.65,5.38,6.36
448,36.5,14,0,31.5,-12,-11,14,224.62,234.77,-55.1,-55.1,-55.65,-55.65,5.5,6.29
449,37.5,14,0,31.5,-12,-11,15,226.29,236.24,-53.18,-53.17,-53.7,-53.69,5.48,6.41
450,38.5,14,0,31.5,-12,-11,16,226.2,237.59,-53.18,-53.17,-53.7,-53.69,5.08,5.88
451,39.5,14,0,31.5,-12,-11,17,225.04,234.17,-51.26,-51.25,-51.75,-51.75,4.81,5.55
452,40.5,14,0,31.5,-12,-11,18,226.11,236.87,-51.26,-51.25,-51.75,-51.75,4.76,5.43
453,41.5,14,0,31.5,-12,-11,19,225.68,234.79,-49.32,-49.31,-49.79,-49.78,4.66,5.39
454,42.5,14,0,31.5,-12,-11,20,226.63,234.84,-49.32,-49.31,-49.79,-49.79,4.69,5.44
455,43.5,14,0,31.5,-12,-11,21,225.93,233.55,-47.3,-47.3,-47.76,-47.75,4.76,5.77
456,44.5,14,0,31.5,-12,-11,22,226.02,236.45,-47.29,-47.29,-47.75,-47.75,4.57,5.35
457,45.5,14,0,31.5,-12,-11,23,224.86,235.29,-45.26,-45.25,-45.7,-45.7,4.49,5.16
458,46.5,14,0,31.5,-12,-11,24,226.3,235.24,-45.26,-45.25,-45.7,-45.7,4.57,5.38
459,47.5,14,0,31.5,-12,-11,25,226.09,236.98,-43.25,-43.24,-43.68,-43.68,4.52,5.2
460,48.5,14,0,31.5,-12,-11,26,225.94,234.6,-43.25,-43.25,-43.68,-43.68,4.4,5.08
461,49.5,14,0,31.5,-12,-11,27,225.93,237.54,-41.17,-41.16,-41.59,-41.59,4.69,5.35
462,50.5,14,0,31.5,-12,-11,28,227.08,236.14,-41.17,-41.16,-41.59,-41.59,4.8,5.7
463,51.5,14,0,31.5,-12,-11,29,224.92,233.53,-39.13,-39.12,-39.55,-39.54,4.44,4.9
464,52.5,14,0,31.5,-12,-11,30,226.04,236.58,-39.13,-39.13,-39.55,-39.54,4.51,5.31
465,23.5,14,0,31.5,-12,-10,0,225.29,236.87,-66.01,-66,-67.22,-67.21,11.28,11.65
466,24.5,14,0,31.5,-12,-10,1,226.85,238.24,-66.01,-65.99,-67.22,-67.2,11.34,11.65
467,25.5,14,0,31.5,-12,-10,2,226.28,236.42,-66.01,-66,-67.22,-67.21,11.36,11.76
468,26.5,14,0,31.5,-12,-10,3,225.65,236.03,-64.08,-64.07,-65.07,-65.06,9.4,9.98
469,27.5,14,0,31.5,-12,-10,4,224.55,235.2,-64.08,-64.07,-65.06,-65.05,9.25,9.52
470,28.5,14,0,31.5,-12,-10,5,225.63,234.27,-62.25,-62.24,-63.09,-63.08,7.91,8.42
471,29.5,14,0,31.5,-12,-10,6,226.32,238.2,-62.25,-62.24,-63.08,-63.08,7.81,8.16
472,30.5,14,0,31.5,-12,-10,7,226.55,236.31,-60.52,-60.48,-61.25,-61.25,6.87,7.38
473,31.5,14,0,31.5,-12,-10,8,226.84,237.07,-60.52,-60.51,-61.26,-61.25,7,7.85
474,32.5,14,0,31.5,-12,-10,9,226.21,237.35,-58.73,-58.72,-59.39,-59.38,6.26,6.76
475,33.5,14,0,31.5,-12,-10,10,225.93,235.64,-58.74,-58.73,-59.39,-59.38,6.14,6.71
476,34.5,14,0,31.5,-12,-10,11,225.5,239.02,-56.91,-56.91,-57.51,-57.51,5.94,6.72
477,35.5,14,0,31.5,-12,-10,12,226.11,236.72,-56.91,-56.9,-57.51,-57.51,5.7,6.34
